Tree,Node,ID,Feature,Split,Yes,No,Missing,Gain,Cover,Category
0,13112,0-13112,ICULOS,96.0,0-14387,0-14388,0-14388,5.12322998,19.1416531,
0,13113,0-13113,Leaf,,,,,0.116205953,1.38680446,
0,13114,0-13114,HospAdmTime,-25.0300007,0-14389,0-14390,0-14390,15.0476837,58.184021,
0,13115,0-13115,Leaf,,,,,0.106402293,3.27360892,
0,13116,0-13116,Leaf,,,,,-0.100000001,1.0,
0,13117,0-13117,MAP,67.0,0-14391,0-14392,0-14392,24.1023712,64.825676,
0,13118,0-13118,Chloride,105.703529,0-14393,0-14394,0-14394,45.6909943,88.8353729,
0,13119,0-13119,Leaf,,,,,0.106402293,3.27360892,
0,13120,0-13120,Lactate,3.0,0-14395,0-14396,0-14396,11.7334671,34.1604118,
0,13121,0-13121,HCO3,22.7574463,0-14397,0-14398,0-14398,5.98029184,2.63680458,
0,13122,0-13122,HCO3,23.5236588,0-14399,0-14400,0-14400,3.10903931,22.9388714,
0,13123,0-13123,Leaf,,,,,0.116205953,1.38680446,
0,13124,0-13124,Leaf,,,,,-0.120000005,1.5,
0,13125,0-13125,Leaf,,,,,-0.155555561,3.5,
0,13126,0-13126,Leaf,,,,,0.125440076,3.02360892,
0,13127,0-13127,HCO3,24.0,0-14401,0-14402,0-14402,10.5240917,4.27360916,
0,13128,0-13128,Leaf,,,,,0.16865474,8.57082653,
0,13129,0-13129,Leaf,,,,,0.159798026,28.8492851,
0,13130,0-13130,Leaf,,,,,0.0614384823,1.88680446,
0,13131,0-13131,PTT,35.3484421,0-14403,0-14404,0-14404,18.2450485,25.7736092,
0,13132,0-13132,Leaf,,,,,0.147000343,2.77360892,
0,13133,0-13133,SBP,103.5,0-14405,0-14406,0-14406,33.2913513,72.6228943,
0,13134,0-13134,O2Sat,98.0222244,0-14407,0-14408,0-14408,27.8661938,44.1228943,
0,13135,0-13135,Leaf,,,,,0.168239936,11.5944357,
0,13136,0-13136,Leaf,,,,,0.0406021141,2.13680458,
0,13137,0-13137,ICULOS,17.0,0-14409,0-14410,0-14410,4.31568909,53.3868027,
0,13138,0-13138,Leaf,,,,,0.0614384823,1.88680446,
0,13139,0-13139,HR,111.5,0-14411,0-14412,0-14412,5.7593956,11.8868046,
0,13140,0-13140,Bilirubin_direct,2.98666668,0-14413,0-14414,0-14414,9.11634254,7.79721785,
0,13141,0-13141,Leaf,,,,,-0.111111119,1.25,
0,13142,0-13142,O2Sat,98.0222244,0-14415,0-14416,0-14416,1.70199203,7.68402243,
0,13143,0-13143,HR,102.192307,0-14417,0-14418,0-14418,9.17247105,4.52360916,
0,13144,0-13144,Leaf,,,,,-0.170370385,5.75,
0,13145,0-13145,Hct,29.8224049,0-14419,0-14420,0-14420,0.485412598,19.2784576,
0,13146,0-13146,Leaf,,,,,-0.100000001,1.0,
0,13147,0-13147,SBP,134.5,0-14421,0-14422,0-14422,26.0555725,48.7548485,
0,13148,0-13148,HospAdmTime,-0.00999999978,0-14423,0-14424,0-14424,40.3500366,67.8777466,
0,13149,0-13149,SBP,121.0,0-14425,0-14426,0-14426,18.6383438,8.04721832,
0,13150,0-13150,Alkalinephos,93.6285706,0-14427,0-14428,0-14428,18.4063416,75.2548523,
0,13151,0-13151,Leaf,,,,,0.116205953,1.38680446,
0,13152,0-13152,Leaf,,,,,-0.161904767,4.25,
0,13153,0-13153,Leaf,,,,,-0.138461545,2.25,
0,13154,0-13154,ICULOS,28.0,0-14429,0-14430,0-14430,10.0233421,30.075676,
0,13155,0-13155,Leaf,,,,,-0.157894745,3.75,
0,13156,0-13156,Leaf,,,,,0.116205953,1.38680446,
0,13157,0-13157,Leaf,,,,,0.125440076,3.02360892,
0,13158,0-13158,Leaf,,,,,-0.100000001,1.0,
0,13159,0-13159,O2Sat,99.7777786,0-14431,0-14432,0-14432,10.7769051,10.0472183,
0,13160,0-13160,HR,96.1142883,0-14433,0-14434,0-14434,17.3797913,67.5193939,
0,13161,0-13161,Leaf,,,,,0.116205953,1.38680446,
0,13162,0-13162,Leaf,,,,,-0.150000006,3.0,
0,13163,0-13163,Leaf,,,,,-0.120000005,1.5,
0,13164,0-13164,Leaf,,,,,0.116205953,1.38680446,
0,13165,0-13165,SBP,172.0,0-14435,0-14436,0-14436,10.348135,6.13680458,
0,13166,0-13166,Leaf,,,,,-0.192727268,26.5,
0,13167,0-13167,Chloride,105.949997,0-14437,0-14438,0-14438,17.5284958,15.2312403,
0,13168,0-13168,Magnesium,1.79999995,0-14439,0-14440,0-14440,17.5772018,10.4104137,
0,13169,0-13169,Leaf,,,,,-0.120000005,1.5,
0,13170,0-13170,Leaf,,,,,0.147000343,2.77360892,
0,13171,0-13171,Leaf,,,,,0.116205953,1.38680446,
0,13172,0-13172,HR,127.5,0-14441,0-14442,0-14442,14.1747437,48.6604118,
0,13173,0-13173,Leaf,,,,,0.125440076,3.02360892,
0,13174,0-13174,Leaf,,,,,0.0406021141,2.13680458,
0,13175,0-13175,Leaf,,,,,0.116205953,1.38680446,
0,13176,0-13176,Leaf,,,,,-0.100000001,1.0,
0,13177,0-13177,Leaf,,,,,0.116205953,1.38680446,
0,13178,0-13178,Leaf,,,,,-0.111111119,1.25,
0,13179,0-13179,Leaf,,,,,0.116205953,1.38680446,
0,13180,0-13180,Leaf,,,,,-0.120000005,1.5,
0,13181,0-13181,HCO3,22.7574463,0-14443,0-14444,0-14444,3.05728912,21.5520668,
0,13182,0-13182,HR,112.25,0-14445,0-14446,0-14446,5.04639196,2.38680458,
0,13183,0-13183,Leaf,,,,,0.0406021141,2.13680458,
0,13184,0-13184,Leaf,,,,,0.179517075,18.5284576,
0,13185,0-13185,FiO2,0.419999987,0-14447,0-14448,0-14448,13.6445007,7.38680458,
0,13186,0-13186,ICULOS,30.0,0-14449,0-14450,0-14450,11.310564,8.68402195,
0,13187,0-13187,Bilirubin_direct,0.826896548,0-14451,0-14452,0-14452,36.3989716,159.420105,
0,13188,0-13188,HCO3,24.1273403,0-14453,0-14454,0-14454,39.1302338,37.2124786,
0,13189,0-13189,MAP,90.6699982,0-14455,0-14456,0-14456,2.58403015,17.6416531,
0,13190,0-13190,MAP,103.5,0-14457,0-14458,0-14458,41.5836983,70.7833099,
0,13191,0-13191,Hgb,10.1479578,0-14459,0-14460,0-14460,29.5395088,41.6652641,
0,13192,0-13192,pH,7.40294361,0-14461,0-14462,0-14462,33.5951538,491.515198,
0,13193,0-13193,Leaf,,,,,-0.150000006,3.0,
0,13194,0-13194,HR,94.5,0-14463,0-14464,0-14464,19.2116966,15.7312403,
0,13195,0-13195,HospAdmTime,-0.0199999996,0-14465,0-14466,0-14466,11.4111376,10.5236092,
0,13196,0-13196,HCO3,24.3103809,0-14467,0-14468,0-14468,14.0792351,35.2124786,
0,13197,0-13197,SBP,121.0,0-14469,0-14470,0-14470,21.623024,56.7548485,
0,13198,0-13198,SBP,151.0,0-14471,0-14472,0-14472,23.5001335,8.29721832,
0,13199,0-13199,HospAdmTime,0.0,0-14473,0-14474,0-14474,34.4655647,17.9340229,
0,13200,0-13200,Hct,30.6475582,0-14475,0-14476,0-14476,4.24485779,15.1180449,
0,13201,0-13201,ICULOS,106.0,0-14477,0-14478,0-14478,15.2495537,5.27360916,
0,13202,0-13202,ICULOS,98.0,0-14479,0-14480,0-14480,3.28613281,31.3728943,
0,13203,0-13203,HR,94.5,0-14481,0-14482,0-14482,0.0471944809,6.04721785,
0,13204,0-13204,SBP,98.0,0-14483,0-14484,0-14484,5.98029184,2.63680458,
0,13205,0-13205,Leaf,,,,,0.116205953,1.38680446,
0,13206,0-13206,Leaf,,,,,0.0406021141,2.13680458,
0,13207,0-13207,HCO3,22.6805115,0-14485,0-14486,0-14486,0.645626068,11.5944357,
0,13208,0-13208,Leaf,,,,,0.0614384823,1.88680446,
0,13209,0-13209,Leaf,,,,,0.129333779,4.66041327,
0,13210,0-13210,Leaf,,,,,-0.120000005,1.5,
0,13211,0-13211,Leaf,,,,,-0.100000001,1.0,
0,13212,0-13212,MAP,77.5,0-14487,0-14488,0-14488,1.33691788,30.3492851,
0,13213,0-13213,O2Sat,75.5,0-14489,0-14490,0-14490,10.5240917,4.27360916,
0,13214,0-13214,MAP,78.0,0-14491,0-14492,0-14492,0.72844696,17.3916531,
0,13215,0-13215,SaO2,89.9621048,0-14493,0-14494,0-14494,15.2550678,21.3916531,
0,13216,0-13216,SBP,103.5,0-14495,0-14496,0-14496,20.8375626,16.1840229,
0,13217,0-13217,MAP,87.3300018,0-14497,0-14498,0-14498,4.4432373,103.439507,
0,13218,0-13218,HospAdmTime,-2.03999996,0-14499,0-14500,0-14500,8.67294312,66.3353729,
0,13219,0-13219,Calcium,7.30249071,0-14501,0-14502,0-14502,37.5949936,26.4812393,
0,13220,0-13220,ICULOS,71.0,0-14503,0-14504,0-14504,21.2018394,17.0048485,
0,13221,0-13221,ICULOS,240.0,0-14505,0-14506,0-14506,10.453475,8.04721832,
0,13222,0-13222,Leaf,,,,,0.179113477,22.9388714,
0,13223,0-13223,ICULOS,19.0,0-14507,0-14508,0-14508,17.5841789,17.5472183,
0,13224,0-13224,DBP,57.0400352,0-14509,0-14510,0-14510,23.6190414,53.1701126,
0,13225,0-13225,Leaf,,,,,0.175195202,23.1888714,
0,13226,0-13226,SBP,117.0,0-14511,0-14512,0-14512,41.8859901,44.509697,
0,13227,0-13227,Leaf,,,,,-0.142857149,2.5,
0,13228,0-13228,Leaf,,,,,0.0614384823,1.88680446,
0,13229,0-13229,Leaf,,,,,-0.111111119,1.25,
0,13230,0-13230,SOFA,6.0,0-14513,0-14514,0-14514,4.50968361,13.0944357,
0,13231,0-13231,HR,95.2857132,0-14515,0-14516,0-14516,0.508865356,71.8402252,
0,13232,0-13232,O2Sat,95.1363602,0-14517,0-14518,0-14518,13.1617622,7.29721785,
0,13233,0-13233,HR,117.5,0-14519,0-14520,0-14520,23.9707642,73.3353729,
0,13234,0-13234,MAP,60.3300018,0-14521,0-14522,0-14522,1.85187531,44.7173309,
0,13235,0-13235,DBP,54.2156219,0-14523,0-14524,0-14524,4.24094772,18.1416531,
0,13236,0-13236,HR,97.25,0-14525,0-14526,0-14526,15.2495537,5.27360916,
0,13237,0-13237,Leaf,,,,,0.0614384823,1.88680446,
0,13238,0-13238,Leaf,,,,,0.161243424,4.16041327,
0,13239,0-13239,SBP,87.0,0-14527,0-14528,0-14528,6.82717657,6.41041327,
0,13240,0-13240,DBP,40.0,0-14529,0-14530,0-14530,14.4388752,8.63680458,
0,13241,0-13241,Leaf,,,,,-0.13333334,2.0,
0,13242,0-13242,HospAdmTime,-164.309998,0-14531,0-14532,0-14532,16.7507324,108.118683,
0,13243,0-13243,DBP,55.862072,0-14533,0-14534,0-14534,36.6006927,76.7409363,
0,13244,0-13244,SBP,110.5,0-14535,0-14536,0-14536,23.810503,25.5472183,
0,13245,0-13245,HospAdmTime,-48.1399994,0-14537,0-14538,0-14538,10.7008247,4.63680458,
0,13246,0-13246,TroponinI,12.8990374,0-14539,0-14540,0-14540,10.5866928,28.2124805,
0,13247,0-13247,SBP,110.5,0-14541,0-14542,0-14542,0.800064087,4.91041327,
0,13248,0-13248,Leaf,,,,,-0.100000001,1.0,
0,13249,0-13249,FiO2,0.551222801,0-14543,0-14544,0-14544,5.51937103,32.3868027,
0,13250,0-13250,Leaf,,,,,0.116205953,1.38680446,
0,13251,0-13251,HospAdmTime,-0.0199999996,0-14545,0-14546,0-14546,40.0015564,39.5992851,
0,13252,0-13252,HospAdmTime,-0.0199999996,0-14547,0-14548,0-14548,48.1629333,154.156204,
0,13253,0-13253,HospAdmTime,-2.79999995,0-14549,0-14550,0-14550,40.9325638,53.6228943,
0,13254,0-13254,Lactate,3.1493082,0-14551,0-14552,0-14552,19.4429398,64.3353729,
0,13255,0-13255,HR,97.25,0-14553,0-14554,0-14554,22.5343285,141.665894,
0,13256,0-13256,BUN,26.9104614,0-14555,0-14556,0-14556,21.1059074,23.1840229,
0,13257,0-13257,ICULOS,125.0,0-14557,0-14558,0-14558,18.6678467,15.0708265,
0,13258,0-13258,Leaf,,,,,-0.185454547,12.75,
0,13259,0-13259,Leaf,,,,,-0.160000011,4.0,
0,13260,0-13260,Leaf,,,,,0.116205953,1.38680446,
0,13261,0-13261,DBP,96.0,0-14559,0-14560,0-14560,19.5313339,10.2972183,
0,13262,0-13262,MAP,87.3300018,0-14561,0-14562,0-14562,11.6197281,54.4013519,
0,13263,0-13263,Leaf,,,,,-0.120000005,1.5,
0,13264,0-13264,HospAdmTime,-22.6000004,0-14563,0-14564,0-14564,9.09741211,140.081161,
0,13265,0-13265,Leaf,,,,,-0.100000001,1.0,
0,13266,0-13266,Leaf,,,,,0.116205953,1.38680446,
0,13267,0-13267,Leaf,,,,,-0.100000001,1.0,
0,13268,0-13268,Leaf,,,,,0.0862259194,1.63680446,
0,13269,0-13269,Leaf,,,,,-0.142857149,2.5,
0,13270,0-13270,HospAdmTime,-77.3899994,0-14565,0-14566,0-14566,10.7893066,15.7312403,
0,13271,0-13271,Leaf,,,,,-0.127272725,1.75,
0,13272,0-13272,ICULOS,36.0,0-14567,0-14568,0-14568,5.58690262,12.5944357,
0,13273,0-13273,Leaf,,,,,0.159270227,8.82082653,
0,13274,0-13274,Leaf,,,,,-0.111111119,1.25,
0,13275,0-13275,Leaf,,,,,0.147000343,2.77360892,
0,13276,0-13276,SBP,124.5,0-14569,0-14570,0-14570,5.04639196,2.38680458,
0,13277,0-13277,Leaf,,,,,0.116205953,1.38680446,
0,13278,0-13278,HR,100.444443,0-14571,0-14572,0-14572,3.88927078,12.6368046,
0,13279,0-13279,Leaf,,,,,0.144551381,4.41041327,
0,13280,0-13280,Leaf,,,,,0.0406021141,2.13680458,
0,13281,0-13281,Leaf,,,,,-0.181818187,10.0,
0,13282,0-13282,ICULOS,71.0,0-14573,0-14574,0-14574,15.7127762,27.9576321,
0,13283,0-13283,Leaf,,,,,0.116205953,1.38680446,
0,13284,0-13284,Leaf,,,,,0.0406021141,2.13680458,
0,13285,0-13285,Leaf,,,,,0.0406021141,2.13680458,
0,13286,0-13286,HR,96.1142883,0-14575,0-14576,0-14576,1.99163628,9.07082653,
0,13287,0-13287,Leaf,,,,,-0.13333334,2.0,
0,13288,0-13288,Leaf,,,,,0.116205953,1.38680446,
0,13289,0-13289,Leaf,,,,,0.0614384823,1.88680446,
0,13290,0-13290,Leaf,,,,,0.177746862,25.9624805,
0,13291,0-13291,O2Sat,92.3076935,0-14577,0-14578,0-14578,10.3711529,4.77360916,
0,13292,0-13292,Leaf,,,,,0.163343206,7.18402243,
0,13293,0-13293,SBP,99.4792862,0-14579,0-14580,0-14580,11.4825048,5.02360916,
0,13294,0-13294,Leaf,,,,,-0.191666663,23.0,
0,13295,0-13295,ICULOS,50.0,0-14581,0-14582,0-14582,33.2175064,37.9152641,
0,13296,0-13296,Leaf,,,,,-0.177777782,8.0,
0,13297,0-13297,HospAdmTime,-8.61999989,0-14583,0-14584,0-14584,1.9981842,41.6368027,
0,13298,0-13298,SBP,110.0,0-14585,0-14586,0-14586,5.98029184,2.63680458,
0,13299,0-13299,Leaf,,,,,-0.146666676,2.75,
0,13300,0-13300,Leaf,,,,,0.125440076,3.02360892,
0,13301,0-13301,Leaf,,,,,0.116205953,1.38680446,
0,13302,0-13302,Leaf,,,,,-0.111111119,1.25,
0,13303,0-13303,Leaf,,,,,0.0614384823,1.88680446,
0,13304,0-13304,Leaf,,,,,0.161243424,4.16041327,
0,13305,0-13305,Leaf,,,,,0.116205953,1.38680446,
0,13306,0-13306,Leaf,,,,,-0.146666676,2.75,
0,13307,0-13307,DBP,50.4131203,0-14587,0-14588,0-14588,9.08382607,4.02360916,
0,13308,0-13308,Leaf,,,,,0.163343206,7.18402243,
0,13309,0-13309,Leaf,,,,,-0.111111119,1.25,
0,13310,0-13310,Leaf,,,,,0.147000343,2.77360892,
0,13311,0-13311,Leaf,,,,,0.183232412,16.8916531,
0,13312,0-13312,Calcium,7.4390173,0-14589,0-14590,0-14590,7.66365528,7.29721785,
0,13313,0-13313,Leaf,,,,,-0.152941182,3.25,
0,13314,0-13314,SBP,132.0,0-14591,0-14592,0-14592,8.26760101,11.8208265,
0,13315,0-13315,Leaf,,,,,-0.185454547,12.75,
0,13316,0-13316,O2Sat,98.0222244,0-14593,0-14594,0-14594,6.30010986,4.38680458,
0,13317,0-13317,Leaf,,,,,-0.100000001,1.0,
0,13318,0-13318,Leaf,,,,,0.147000343,2.77360892,
0,13319,0-13319,Leaf,,,,,0.190949276,32.1465034,
0,13320,0-13320,Leaf,,,,,0.0614384823,1.88680446,
0,13321,0-13321,Leaf,,,,,0.116205953,1.38680446,
0,13322,0-13322,Leaf,,,,,-0.167999998,5.25,
0,13323,0-13323,HospAdmTime,-459.170013,0-14595,0-14596,0-14596,22.8545799,9.52360916,
0,13324,0-13324,Leaf,,,,,0.144551381,4.41041327,
0,13325,0-13325,Leaf,,,,,0.172895193,24.825676,
0,13326,0-13326,ICULOS,99.0,0-14597,0-14598,0-14598,6.95425463,6.52360916,
0,13327,0-13327,SBP,134.0,0-14599,0-14600,0-14600,13.4557991,34.7548485,
0,13328,0-13328,HospAdmTime,-15.5100002,0-14601,0-14602,0-14602,30.1001339,79.5617676,
0,13329,0-13329,DBP,59.1019058,0-14603,0-14604,0-14604,16.9943848,23.1604137,
0,13330,0-13330,ICULOS,57.0,0-14605,0-14606,0-14606,14.8077106,19.4576321,
0,13331,0-13331,Leaf,,,,,-0.111111119,1.25,
0,13332,0-13332,Leaf,,,,,0.116205953,1.38680446,
0,13333,0-13333,Leaf,,,,,0.177951291,17.1416531,
0,13334,0-13334,Leaf,,,,,0.0406021141,2.13680458,
0,13335,0-13335,SBP,93.5,0-14607,0-14608,0-14608,0.763905525,3.77360892,
0,13336,0-13336,Leaf,,,,,-0.163636371,4.5,
0,13337,0-13337,Leaf,,,,,0.16865474,8.57082653,
0,13338,0-13338,ICULOS,46.0,0-14609,0-14610,0-14610,15.2366648,30.6652622,
0,13339,0-13339,Leaf,,,,,-0.157894745,3.75,
0,13340,0-13340,ICULOS,25.0,0-14611,0-14612,0-14612,10.2536449,25.2784576,
0,13341,0-13341,HR,104.5,0-14613,0-14614,0-14614,9.47752762,14.6368046,
0,13342,0-13342,Alkalinephos,90.3504257,0-14615,0-14616,0-14616,6.85736036,4.52360916,
0,13343,0-13343,SBP,71.0,0-14617,0-14618,0-14618,9.51972961,51.0236092,
0,13344,0-13344,Fibrinogen,265.414459,0-14619,0-14620,0-14620,32.0839195,59.6652641,
0,13345,0-13345,Leaf,,,,,-0.120000005,1.5,
0,13346,0-13346,FiO2,0.501501441,0-14621,0-14622,0-14622,1.31906319,6.29721785,
0,13347,0-13347,Leaf,,,,,-0.188571438,16.5,
0,13348,0-13348,HCO3,23.5236588,0-14623,0-14624,0-14624,5.04639196,2.38680458,
0,13349,0-13349,ICULOS,93.0,0-14625,0-14626,0-14626,10.7008247,4.63680458,
0,13350,0-13350,ICULOS,152.0,0-14627,0-14628,0-14628,8.11709881,19.6180439,
0,13351,0-13351,HospAdmTime,-52.6100006,0-14629,0-14630,0-14630,22.6865311,20.0048485,
0,13352,0-13352,SBP,115.967392,0-14631,0-14632,0-14632,2.5654068,28.5992851,
0,13353,0-13353,Leaf,,,,,-0.120000005,1.5,
0,13354,0-13354,ICULOS,144.0,0-14633,0-14634,0-14634,10.5863953,90.3638306,
0,13355,0-13355,Leaf,,,,,0.172813758,17.3916531,
0,13356,0-13356,pH,7.38326836,0-14635,0-14636,0-14636,9.50402832,7.54721785,
0,13357,0-13357,Leaf,,,,,0.116205953,1.38680446,
0,13358,0-13358,Leaf,,,,,-0.142857149,2.5,
0,13359,0-13359,MAP,54.0,0-14637,0-14638,0-14638,5.98029184,2.63680458,
0,13360,0-13360,HR,106.46154,0-14639,0-14640,0-14640,0.667606354,16.0048485,
0,13361,0-13361,Leaf,,,,,-0.142857149,2.5,
0,13362,0-13362,HR,102.192307,0-14641,0-14642,0-14642,4.65855026,9.82082653,
0,13363,0-13363,DBP,48.0,0-14643,0-14644,0-14644,26.7206936,26.7076321,
0,13364,0-13364,ICULOS,45.0,0-14645,0-14646,0-14646,6.50326824,31.8020668,
0,13365,0-13365,HospAdmTime,-0.639999986,0-14647,0-14648,0-14648,3.60747528,24.1368046,
0,13366,0-13366,HR,107.5,0-14649,0-14650,0-14650,18.5585022,13.0708265,
0,13367,0-13367,ICULOS,30.0,0-14651,0-14652,0-14652,7.67632675,40.3965034,
0,13368,0-13368,Leaf,,,,,-0.13333334,2.0,
0,13369,0-13369,Leaf,,,,,-0.167999998,5.25,
0,13370,0-13370,HR,100.444443,0-14653,0-14654,0-14654,0.119214058,3.52360892,
0,13371,0-13371,Leaf,,,,,-0.13333334,2.0,
0,13372,0-13372,ICULOS,17.0,0-14655,0-14656,0-14656,10.6683807,87.2506332,
0,13373,0-13373,Leaf,,,,,0.0862259194,1.63680446,
0,13374,0-13374,Leaf,,,,,-0.178947374,8.5,
0,13375,0-13375,Magnesium,2.01390457,0-14657,0-14658,0-14658,56.2093964,54.391655,
0,13376,0-13376,DBP,55.4582138,0-14659,0-14660,0-14660,54.9747849,81.3353729,
0,13377,0-13377,SBP,99.4792862,0-14661,0-14662,0-14662,37.7715569,34.8020668,
0,13378,0-13378,O2Sat,98.0222244,0-14663,0-14664,0-14664,12.3100586,67.0853729,
0,13379,0-13379,HR,103.467743,0-14665,0-14666,0-14666,7.87867308,4.27360916,
0,13380,0-13380,MAP,63.0,0-14667,0-14668,0-14668,1.85187531,44.7173309,
0,13381,0-13381,PaCO2,41.9037476,0-14669,0-14670,0-14670,0.626968384,19.0284576,
0,13382,0-13382,MAP,66.0,0-14671,0-14672,0-14672,5.04639196,2.38680458,
0,13383,0-13383,Leaf,,,,,0.163343206,7.18402243,
0,13384,0-13384,Potassium,4.30040216,0-14673,0-14674,0-14674,17.1241627,5.77360916,
0,13385,0-13385,Leaf,,,,,-0.100000001,1.0,
0,13386,0-13386,Leaf,,,,,0.147000343,2.77360892,
0,13387,0-13387,Leaf,,,,,0.181823537,15.5048494,
0,13388,0-13388,Leaf,,,,,0.0614384823,1.88680446,
0,13389,0-13389,Leaf,,,,,-0.100000001,1.0,
0,13390,0-13390,Leaf,,,,,0.116205953,1.38680446,
0,13391,0-13391,Leaf,,,,,-0.170370385,5.75,
0,13392,0-13392,Leaf,,,,,0.0406021141,2.13680458,
0,13393,0-13393,Leaf,,,,,0.116205953,1.38680446,
0,13394,0-13394,Leaf,,,,,-0.111111119,1.25,
0,13395,0-13395,MAP,103.5,0-14675,0-14676,0-14676,1.83533669,10.7076311,
0,13396,0-13396,MAP,102.0,0-14677,0-14678,0-14678,7.55009508,3.13680458,
0,13397,0-13397,SBP,158.5,0-14679,0-14680,0-14680,1.70199203,7.68402243,
0,13398,0-13398,Leaf,,,,,-0.13333334,2.0,
0,13399,0-13399,Leaf,,,,,0.0614384823,1.88680446,
0,13400,0-13400,Leaf,,,,,0.181823537,15.5048494,
0,13401,0-13401,O2Sat,99.0833359,0-14681,0-14682,0-14682,7.05246401,6.02360916,
0,13402,0-13402,O2Sat,95.1363602,0-14683,0-14684,0-14684,8.17806339,10.5708265,
0,13403,0-13403,Leaf,,,,,-0.181818187,10.0,
0,13404,0-13404,HR,97.25,0-14685,0-14686,0-14686,5.98029184,2.63680458,
0,13405,0-13405,Leaf,,,,,0.0406021141,2.13680458,
0,13406,0-13406,Leaf,,,,,0.116205953,1.38680446,
0,13407,0-13407,Leaf,,,,,0.147000343,2.77360892,
0,13408,0-13408,Leaf,,,,,0.0406021141,2.13680458,
0,13409,0-13409,Leaf,,,,,0.147000343,2.77360892,
0,13410,0-13410,Leaf,,,,,-0.111111119,1.25,
0,13411,0-13411,Leaf,,,,,0.136248425,19.3916531,
0,13412,0-13412,Leaf,,,,,0.0182559863,17.7076321,
0,13413,0-13413,Leaf,,,,,-0.163636371,4.5,
0,13414,0-13414,Leaf,,,,,0.0614384823,1.88680446,
0,13415,0-13415,Leaf,,,,,-0.100000001,1.0,
0,13416,0-13416,Leaf,,,,,0.147000343,2.77360892,
0,13417,0-13417,Leaf,,,,,0.116205953,1.38680446,
0,13418,0-13418,Leaf,,,,,-0.127272725,1.75,
0,13419,0-13419,Leaf,,,,,0.0830028653,7.54721785,
0,13420,0-13420,Leaf,,,,,0.177829087,21.5520668,
0,13421,0-13421,Leaf,,,,,0.169452682,5.54721785,
0,13422,0-13422,Leaf,,,,,-0.127272725,1.75,
0,13423,0-13423,Leaf,,,,,0.164542183,49.7645454,
0,13424,0-13424,Leaf,,,,,0.0406021141,2.13680458,
0,13425,0-13425,Leaf,,,,,-0.111111119,1.25,
0,13426,0-13426,Leaf,,,,,0.147000343,2.77360892,
0,13427,0-13427,Leaf,,,,,0.116205953,1.38680446,
0,13428,0-13428,Leaf,,,,,-0.100000001,1.0,
0,13429,0-13429,Leaf,,,,,0.090802677,5.41041327,
0,13430,0-13430,Leaf,,,,,-0.111111119,1.25,
0,13431,0-13431,Leaf,,,,,0.167814016,17.6416531,
0,13432,0-13432,Leaf,,,,,-0.127272725,1.75,
0,13433,0-13433,Leaf,,,,,-0.146666676,2.75,
0,13434,0-13434,Leaf,,,,,0.178542674,8.32082653,
0,13435,0-13435,Leaf,,,,,0.0743089318,3.77360892,
0,13436,0-13436,Leaf,,,,,0.183352381,53.0617638,
0,13437,0-13437,Leaf,,,,,0.116205953,1.38680446,
0,13438,0-13438,Leaf,,,,,-0.111111119,1.25,
0,13439,0-13439,Leaf,,,,,0.163495764,20.9152622,
0,13440,0-13440,Leaf,,,,,0.0743089318,3.77360892,
0,13441,0-13441,Leaf,,,,,0.148751378,10.7076311,
0,13442,0-13442,Leaf,,,,,0.0601732247,8.29721832,
0,13443,0-13443,Leaf,,,,,0.147000343,2.77360892,
0,13444,0-13444,Leaf,,,,,-0.00582460687,2.88680458,
0,13445,0-13445,Leaf,,,,,0.163325831,45.3541336,
0,13446,0-13446,Leaf,,,,,0.0406021141,2.13680458,
0,13447,0-13447,Leaf,,,,,0.0862259194,1.63680446,
0,13448,0-13448,Leaf,,,,,-0.111111119,1.25,
0,13449,0-13449,Leaf,,,,,0.0614384823,1.88680446,
0,13450,0-13450,Leaf,,,,,0.177829087,21.5520668,
0,13451,0-13451,Leaf,,,,,-0.100000001,1.0,
0,13452,0-13452,Leaf,,,,,0.144551381,4.41041327,
0,13453,0-13453,Leaf,,,,,0.125440076,3.02360892,
0,13454,0-13454,Leaf,,,,,-0.111111119,1.25,
0,13455,0-13455,Leaf,,,,,0.116205953,1.38680446,
0,13456,0-13456,Leaf,,,,,-0.120000005,1.5,
0,13457,0-13457,Leaf,,,,,0.158567086,13.4812403,
0,13458,0-13458,Leaf,,,,,0.022841854,2.38680458,
0,13459,0-13459,Leaf,,,,,0.0744045004,30.0520668,
0,13460,0-13460,Leaf,,,,,-0.00517762825,74.0569153,
0,13461,0-13461,Leaf,,,,,-0.184615389,12.0,
0,13462,0-13462,Leaf,,,,,-0.0175592322,3.13680458,
0,13463,0-13463,Leaf,,,,,-0.101349846,12.2736092,
0,13464,0-13464,Leaf,,,,,0.116205953,1.38680446,
0,13465,0-13465,Leaf,,,,,-0.111111119,1.25,
0,13466,0-13466,Leaf,,,,,0.116205953,1.38680446,
0,13467,0-13467,Leaf,,,,,0.176126316,15.7548494,
0,13468,0-13468,Leaf,,,,,0.111348823,31.7124805,
0,13469,0-13469,Leaf,,,,,-0.142857149,2.5,
0,13470,0-13470,Leaf,,,,,0.129333779,4.66041327,
0,13471,0-13471,Leaf,,,,,0.11297401,59.9013519,
0,13472,0-13472,Leaf,,,,,-0.0308141392,13.2972183,
