Tree,Node,ID,Feature,Split,Yes,No,Missing,Gain,Cover,Category
0,13561,0-13561,SBP,134.0,0-14705,0-14706,0-14706,77.6636734,216.494736,
0,13562,0-13562,MAP,89.6699982,0-14707,0-14708,0-14708,37.3751984,79.1169434,
0,13563,0-13563,Leaf,,,,,-0.170370385,5.75,
0,13564,0-13564,Leaf,,,,,0.13902244,2.27989459,
0,13565,0-13565,AST,208.469589,0-14709,0-14710,0-14710,1.16506958,29.3587341,
0,13566,0-13566,Leaf,,,,,-0.100000001,1.0,
0,13567,0-13567,SBP,154.0,0-14711,0-14712,0-14712,37.2338371,36.8396835,
0,13568,0-13568,DBP,60.4070969,0-14713,0-14714,0-14714,28.2634811,31.8587341,
0,13569,0-13569,Leaf,,,,,0.133991107,5.05978918,
0,13570,0-13570,ICULOS,70.0,0-14715,0-14716,0-14716,31.1088867,99.8695755,
0,13571,0-13571,Leaf,,,,,0.13902244,2.27989459,
0,13572,0-13572,Leaf,,,,,-0.111111119,1.25,
0,13573,0-13573,O2Sat,93.1666641,0-14717,0-14718,0-14718,18.5322456,6.77989483,
0,13574,0-13574,ICULOS,64.0,0-14719,0-14720,0-14720,2.42161179,10.6195784,
0,13575,0-13575,Leaf,,,,,-0.138461545,2.25,
0,13576,0-13576,Leaf,,,,,0.164027423,4.55978918,
0,13577,0-13577,Leaf,,,,,0.174986437,18.9891567,
0,13578,0-13578,Leaf,,,,,0.0759272799,3.02989459,
0,13579,0-13579,Leaf,,,,,0.188314512,41.7881012,
0,13580,0-13580,Leaf,,,,,-0.127272725,1.75,
0,13581,0-13581,Leaf,,,,,-0.111111119,1.25,
0,13582,0-13582,Leaf,,,,,0.164027423,4.55978918,
0,13583,0-13583,Leaf,,,,,0.0759272799,3.02989459,
0,13584,0-13584,Leaf,,,,,0.180236325,9.11957836,
0,13585,0-13585,HCO3,24.3103809,0-14721,0-14722,0-14722,6.80813026,3.27989459,
0,13586,0-13586,Leaf,,,,,0.176760167,149.60347,
0,13587,0-13587,Leaf,,,,,-0.13333334,2.0,
0,13588,0-13588,Leaf,,,,,0.164027423,4.55978918,
0,13589,0-13589,SOFA,6.0,0-14723,0-14724,0-14724,26.9996948,77.3669434,
0,13590,0-13590,TroponinI,3.30682421,0-14725,0-14726,0-14726,104.97065,68.0978928,
0,13591,0-13591,Leaf,,,,,-0.189333335,17.75,
0,13592,0-13592,O2Sat,91.75,0-14727,0-14728,0-14728,12.1950798,11.0896835,
0,13593,0-13593,Leaf,,,,,-0.166666672,5.0,
0,13594,0-13594,HR,97.0,0-14729,0-14730,0-14730,8.82003784,81.4566269,
0,13595,0-13595,ICULOS,55.0,0-14731,0-14732,0-14732,17.5539703,63.0298958,
0,13596,0-13596,HospAdmTime,-0.0299999993,0-14733,0-14734,0-14734,16.586895,13.1494732,
0,13597,0-13597,MAP,55.0,0-14735,0-14736,0-14736,97.4180908,59.9293671,
0,13598,0-13598,TroponinI,10.7282457,0-14737,0-14738,0-14738,74.1584625,94.0870514,
0,13599,0-13599,Leaf,,,,,0.164027423,4.55978918,
0,13600,0-13600,Leaf,,,,,-0.173333332,6.5,
0,13601,0-13601,Leaf,,,,,-0.142857149,2.5,
0,13602,0-13602,DBP,79.9182434,0-14739,0-14740,0-14740,15.7877808,28.5788403,
0,13603,0-13603,Leaf,,,,,0.191075012,43.817997,
0,13604,0-13604,Leaf,,,,,0.0759272799,3.02989459,
0,13605,0-13605,HospAdmTime,-131.520004,0-14741,0-14742,0-14742,41.2791748,229.35083,
0,13606,0-13606,AST,208.469589,0-14743,0-14744,0-14744,44.1182327,107.426735,
0,13607,0-13607,SBP,91.0,0-14745,0-14746,0-14746,23.1213551,14.0298948,
0,13608,0-13608,HospAdmTime,-0.0700000003,0-14747,0-14748,0-14748,32.3301506,58.9783134,
0,13609,0-13609,Leaf,,,,,-0.192452833,25.5,
0,13610,0-13610,DBP,50.4131203,0-14749,0-14750,0-14750,22.6960793,10.0896835,
0,13611,0-13611,Leaf,,,,,-0.138461545,2.25,
0,13612,0-13612,ICULOS,106.0,0-14751,0-14752,0-14752,4.87289429,21.7690506,
0,13613,0-13613,DBP,93.0,0-14753,0-14754,0-14754,11.2239666,16.9293671,
0,13614,0-13614,Leaf,,,,,-0.138461545,2.25,
0,13615,0-13615,Leaf,,,,,-0.100000001,1.0,
0,13616,0-13616,Leaf,,,,,0.115011625,2.52989459,
0,13617,0-13617,ICULOS,137.0,0-14755,0-14756,0-14756,6.55012512,61.497364,
0,13618,0-13618,Leaf,,,,,-0.142857149,2.5,
0,13619,0-13619,Leaf,,,,,0.196495578,84.606102,
0,13620,0-13620,Leaf,,,,,0.0941769406,2.77989459,
0,13621,0-13621,HR,109.0,0-14757,0-14758,0-14758,49.1470337,95.1468353,
0,13622,0-13622,ICULOS,170.0,0-14759,0-14760,0-14760,12.4432678,69.6169434,
0,13623,0-13623,Leaf,,,,,-0.127272725,1.75,
0,13624,0-13624,HR,98.0,0-14761,0-14762,0-14762,11.8266621,11.1195784,
0,13625,0-13625,Leaf,,,,,-0.138461545,2.25,
0,13626,0-13626,HospAdmTime,-0.0199999996,0-14763,0-14764,0-14764,0.108428955,26.3288403,
0,13627,0-13627,Leaf,,,,,0.174488768,6.83968353,
0,13628,0-13628,HR,114.0,0-14765,0-14766,0-14766,8.18029976,3.52989459,
0,13629,0-13629,HR,85.0,0-14767,0-14768,0-14768,19.7180176,7.55978918,
0,13630,0-13630,Leaf,,,,,0.186375439,13.6793671,
0,13631,0-13631,pH,7.39192104,0-14769,0-14770,0-14770,24.5806255,12.0298948,
0,13632,0-13632,DBP,73.2460251,0-14771,0-14772,0-14772,31.2427464,24.7391567,
0,13633,0-13633,Leaf,,,,,0.0941769406,2.77989459,
0,13634,0-13634,Leaf,,,,,-0.120000005,1.5,
0,13635,0-13635,Leaf,,,,,0.164027423,4.55978918,
0,13636,0-13636,O2Sat,81.0,0-14773,0-14774,0-14774,9.43013477,3.77989459,
0,13637,0-13637,SBP,103.5,0-14775,0-14776,0-14776,8.18029976,3.52989459,
0,13638,0-13638,Leaf,,,,,0.174488768,6.83968353,
0,13639,0-13639,Leaf,,,,,0.19059667,41.5381012,
0,13640,0-13640,Leaf,,,,,0.0759272799,3.02989459,
0,13641,0-13641,Leaf,,,,,-0.167999998,5.25,
0,13642,0-13642,Leaf,,,,,0.13902244,2.27989459,
0,13643,0-13643,Leaf,,,,,-0.100000001,1.0,
0,13644,0-13644,SBP,143.0,0-14777,0-14778,0-14778,5.17035675,20.4891567,
0,13645,0-13645,Leaf,,,,,0.0759272799,3.02989459,
0,13646,0-13646,Leaf,,,,,0.174488768,6.83968353,
0,13647,0-13647,Leaf,,,,,-0.19036144,19.75,
0,13648,0-13648,Leaf,,,,,0.13902244,2.27989459,
0,13649,0-13649,Leaf,,,,,0.148363024,4.80978918,
0,13650,0-13650,Leaf,,,,,-0.100000001,1.0,
0,13651,0-13651,Leaf,,,,,-0.100000001,1.0,
0,13652,0-13652,Leaf,,,,,0.13902244,2.27989459,
0,13653,0-13653,Leaf,,,,,0.164027423,4.55978918,
0,13654,0-13654,Leaf,,,,,-0.100000001,1.0,
0,13655,0-13655,DBP,71.5,0-14779,0-14780,0-14780,0.949409485,36.1984177,
0,13656,0-13656,Leaf,,,,,-0.150000006,3.0,
0,13657,0-13657,HCO3,23.1049099,0-14781,0-14782,0-14782,21.7485466,9.08968353,
0,13658,0-13658,Leaf,,,,,0.185149342,32.6685257,
0,13659,0-13659,Leaf,,,,,0.0759272799,3.02989459,
0,13660,0-13660,Leaf,,,,,0.174488768,6.83968353,
0,13661,0-13661,SBP,103.0,0-14783,0-14784,0-14784,10.8664713,4.77989483,
0,13662,0-13662,Leaf,,,,,-0.191752583,23.25,
0,13663,0-13663,Leaf,,,,,0.13902244,2.27989459,
0,13664,0-13664,Leaf,,,,,-0.111111119,1.25,
0,13665,0-13665,Leaf,,,,,0.13843219,10.3695784,
0,13666,0-13666,Leaf,,,,,-0.142857149,2.5,
0,13667,0-13667,SBP,137.0,0-14785,0-14786,0-14786,11.3017044,5.80978918,
0,13668,0-13668,SBP,143.0,0-14787,0-14788,0-14788,1.07943726,74.4267349,
0,13669,0-13669,Leaf,,,,,-0.120000005,1.5,
0,13670,0-13670,Leaf,,,,,0.164027423,4.55978918,
0,13671,0-13671,Leaf,,,,,0.18820703,15.9592619,
0,13672,0-13672,Leaf,,,,,0.0759272799,3.02989459,
0,13673,0-13673,Alkalinephos,128.201111,0-14789,0-14790,0-14790,23.7773514,20.4592628,
0,13674,0-13674,Leaf,,,,,-0.173333332,6.5,
0,13675,0-13675,SBP,89.0,0-14791,0-14792,0-14792,27.9638519,19.7798939,
0,13676,0-13676,HCO3,23.1283646,0-14793,0-14794,0-14794,13.293541,13.1494732,
0,13677,0-13677,Leaf,,,,,0.0941769406,2.77989459,
0,13678,0-13678,Leaf,,,,,-0.152941182,3.25,
0,13679,0-13679,O2Sat,99.0769196,0-14795,0-14796,0-14796,6.80813026,3.27989459,
0,13680,0-13680,MAP,87.3300018,0-14797,0-14798,0-14798,0.647476196,24.7989464,
0,13681,0-13681,O2Sat,94.1666641,0-14799,0-14800,0-14800,9.23147011,5.55978918,
0,13682,0-13682,Leaf,,,,,0.186091185,34.9484177,
0,13683,0-13683,Leaf,,,,,-0.120000005,1.5,
0,13684,0-13684,MAP,73.5,0-14801,0-14802,0-14802,0.697696686,12.1494732,
0,13685,0-13685,Leaf,,,,,-0.191011235,21.25,
0,13686,0-13686,Leaf,,,,,0.13902244,2.27989459,
0,13687,0-13687,DBP,69.5,0-14803,0-14804,0-14804,9.85787487,9.08968353,
0,13688,0-13688,Leaf,,,,,-0.146666676,2.75,
0,13689,0-13689,SBP,123.655212,0-14805,0-14806,0-14806,10.5703802,4.02989483,
0,13690,0-13690,Leaf,,,,,0.161558017,17.2092628,
0,13691,0-13691,HR,97.0,0-14807,0-14808,0-14808,18.3121567,42.7283134,
0,13692,0-13692,O2Sat,91.3684235,0-14809,0-14810,0-14810,41.5492706,16.3396835,
0,13693,0-13693,SaO2,91.4573517,0-14811,0-14812,0-14812,24.3653297,44.4484177,
0,13694,0-13694,MAP,90.5,0-14813,0-14814,0-14814,2.79974365,113.405045,
0,13695,0-13695,HospAdmTime,-29.25,0-14815,0-14816,0-14816,29.7125626,61.9076805,
0,13696,0-13696,Magnesium,2.01163149,0-14817,0-14818,0-14818,38.7814255,12.0597897,
0,13697,0-13697,Leaf,,,,,0.164027423,4.55978918,
0,13698,0-13698,Leaf,,,,,0.0759272799,3.02989459,
0,13699,0-13699,MAP,65.5,0-14819,0-14820,0-14820,6.80813026,3.27989459,
0,13700,0-13700,Leaf,,,,,0.182567522,16.2092628,
0,13701,0-13701,Leaf,,,,,-0.127272725,1.75,
0,13702,0-13702,Leaf,,,,,0.17106922,9.36957836,
0,13703,0-13703,MAP,92.3300018,0-14821,0-14822,0-14822,11.0984077,15.1793671,
0,13704,0-13704,Leaf,,,,,-0.13333334,2.0,
0,13705,0-13705,Leaf,,,,,0.189397886,74.4566269,
0,13706,0-13706,HR,132.0,0-14823,0-14824,0-14824,15.2577438,8.33968353,
0,13707,0-13707,Leaf,,,,,0.13902244,2.27989459,
0,13708,0-13708,Leaf,,,,,-0.120000005,1.5,
0,13709,0-13709,Leaf,,,,,-0.146666676,2.75,
0,13710,0-13710,Leaf,,,,,0.164027423,4.55978918,
0,13711,0-13711,Leaf,,,,,0.180236325,9.11957836,
0,13712,0-13712,Leaf,,,,,-0.127272725,1.75,
0,13713,0-13713,Leaf,,,,,-0.127272725,1.75,
0,13714,0-13714,Leaf,,,,,0.13902244,2.27989459,
0,13715,0-13715,DBP,54.1146622,0-14825,0-14826,0-14826,9.43013477,3.77989459,
0,13716,0-13716,ICULOS,212.0,0-14827,0-14828,0-14828,0.244216919,23.7989464,
0,13717,0-13717,O2Sat,97.0500031,0-14829,0-14830,0-14830,10.2614613,6.05978918,
0,13718,0-13718,Leaf,,,,,0.19070591,20.5190506,
0,13719,0-13719,Leaf,,,,,0.133991107,5.05978918,
0,13720,0-13720,Leaf,,,,,-0.165217385,4.75,
0,13721,0-13721,SBP,153.0,0-14831,0-14832,0-14832,14.2951069,7.55978918,
0,13722,0-13722,ICULOS,212.0,0-14833,0-14834,0-14834,13.4832726,18.2092628,
0,13723,0-13723,Leaf,,,,,0.148363024,4.80978918,
0,13724,0-13724,Leaf,,,,,-0.111111119,1.25,
0,13725,0-13725,Leaf,,,,,-0.100000001,1.0,
0,13726,0-13726,Leaf,,,,,0.164027423,4.55978918,
0,13727,0-13727,Leaf,,,,,0.082522057,12.6195784,
0,13728,0-13728,Leaf,,,,,0.175805435,23.7989464,
0,13729,0-13729,Leaf,,,,,0.164773509,24.5489464,
0,13730,0-13730,Leaf,,,,,0.0598096326,3.27989459,
0,13731,0-13731,Leaf,,,,,0.13902244,2.27989459,
0,13732,0-13732,Leaf,,,,,-0.127272725,1.75,
0,13733,0-13733,Leaf,,,,,0.164027423,4.55978918,
0,13734,0-13734,Leaf,,,,,0.0759272799,3.02989459,
0,13735,0-13735,Leaf,,,,,0.155355349,30.3587341,
0,13736,0-13736,Leaf,,,,,-0.100000001,1.0,
0,13737,0-13737,Leaf,,,,,-0.100000001,1.0,
0,13738,0-13738,Leaf,,,,,0.13902244,2.27989459,
0,13739,0-13739,Leaf,,,,,0.0511127301,7.05978918,
0,13740,0-13740,Leaf,,,,,0.177842483,26.0788403,
0,13741,0-13741,Leaf,,,,,-0.138461545,2.25,
0,13742,0-13742,Leaf,,,,,0.0941769406,2.77989459,
0,13743,0-13743,Leaf,,,,,0.0598096326,3.27989459,
0,13744,0-13744,Leaf,,,,,0.186218962,20.7690506,
0,13745,0-13745,Leaf,,,,,0.13902244,2.27989459,
0,13746,0-13746,Leaf,,,,,-0.100000001,1.0,
0,13747,0-13747,Leaf,,,,,0.0210698079,4.02989483,
0,13748,0-13748,Leaf,,,,,-0.184313729,11.75,
0,13749,0-13749,Leaf,,,,,-0.173333332,6.5,
0,13750,0-13750,Leaf,,,,,0.164027423,4.55978918,
0,13751,0-13751,Leaf,,,,,0.17963253,23.5489464,
0,13752,0-13752,Leaf,,,,,0.04547102,3.52989459,
0,13753,0-13753,Leaf,,,,,0.0776271448,19.4293671,
0,13754,0-13754,Leaf,,,,,0.167063966,56.6875763,
0,13755,0-13755,Leaf,,,,,0.0759272799,3.02989459,
0,13756,0-13756,Leaf,,,,,0.171766192,16.7092628,
0,13757,0-13757,Leaf,,,,,-0.13333334,2.0,
0,13758,0-13758,Leaf,,,,,0.146041125,10.1195784,
0,13759,0-13759,Leaf,,,,,0.182823032,28.1087341,
0,13760,0-13760,Leaf,,,,,0.0598096326,3.27989459,
0,13761,0-13761,Leaf,,,,,0.064997606,58.2582092,
0,13762,0-13762,Leaf,,,,,0.153638706,35.6685257,
0,13763,0-13763,Leaf,,,,,0.157481283,22.5190506,
0,13764,0-13764,Leaf,,,,,-0.174193546,6.75,
0,13765,0-13765,Leaf,,,,,-0.111111119,1.25,
0,13766,0-13766,Leaf,,,,,0.152013406,103.195786,
0,13767,0-13767,Leaf,,,,,0.13902244,2.27989459,
0,13768,0-13768,Leaf,,,,,-0.111111119,1.25,
0,13769,0-13769,Leaf,,,,,0.13902244,2.27989459,
0,13770,0-13770,Leaf,,,,,-0.111111119,1.25,
0,13771,0-13771,Leaf,,,,,0.176283598,11.6494732,
0,13772,0-13772,Leaf,,,,,0.107755922,17.4293671,
0,13773,0-13773,Leaf,,,,,0.164027423,4.55978918,
0,13774,0-13774,Leaf,,,,,-0.13333334,2.0,
0,13775,0-13775,Leaf,,,,,0.19159627,22.7989464,
0,13776,0-13776,Leaf,,,,,0.0759272799,3.02989459,
0,13777,0-13777,Leaf,,,,,-0.13333334,2.0,
0,13778,0-13778,Leaf,,,,,0.174488768,6.83968353,
0,13779,0-13779,Leaf,,,,,0.0866821706,6.05978918,
0,13780,0-13780,Leaf,,,,,0.174986437,18.9891567,
0,13781,0-13781,Leaf,,,,,0.180571616,76.2066269,
0,13782,0-13782,Leaf,,,,,-0.111111119,1.25,
0,13783,0-13783,Leaf,,,,,0.100705795,90.6468353,
0,13784,0-13784,Leaf,,,,,0.178200707,35.6984177,
0,13785,0-13785,Leaf,,,,,0.174488768,6.83968353,
0,13786,0-13786,Leaf,,,,,0.0759272799,3.02989459,
0,13787,0-13787,Leaf,,,,,0.124175906,10.8695784,
0,13788,0-13788,Leaf,,,,,0.182674229,56.7174683,
0,13789,0-13789,Leaf,,,,,0.0998101607,84.8370514,
0,13790,0-13790,Leaf,,,,,-0.0377045423,17.0896835,
0,13791,0-13791,Leaf,,,,,-0.179487184,8.75,
0,13792,0-13792,Leaf,,,,,0.13902244,2.27989459,
0,13793,0-13793,Leaf,,,,,-0.100000001,1.0,
0,13794,0-13794,Leaf,,,,,0.167594269,14.4293671,
0,13795,0-13795,Leaf,,,,,0.188030586,32.4185257,
0,13796,0-13796,Leaf,,,,,-0.100000001,1.0,
0,13797,0-13797,Leaf,,,,,-0.120000005,1.5,
0,13798,0-13798,Leaf,,,,,0.174488768,6.83968353,
0,13799,0-13799,Leaf,,,,,0.148363024,4.80978918,
0,13800,0-13800,Leaf,,,,,-0.155555561,3.5,
0,13801,0-13801,Leaf,,,,,-0.194482759,35.25,
0,13802,0-13802,Leaf,,,,,0.13902244,2.27989459,
0,13803,0-13803,Leaf,,,,,0.164027423,4.55978918,
0,13804,0-13804,Leaf,,,,,-0.150000006,3.0,
0,13805,0-13805,Leaf,,,,,-0.111111119,1.25,
0,13806,0-13806,Leaf,,,,,0.154000059,9.86957836,
0,13807,0-13807,Leaf,,,,,-0.13333334,2.0,
0,13808,0-13808,Leaf,,,,,0.110416494,20.2092628,
0,13809,0-13809,Leaf,,,,,0.164027423,4.55978918,
0,13810,0-13810,Leaf,,,,,0.0759272799,3.02989459,
0,13811,0-13811,Leaf,,,,,-0.182608709,10.5,
0,13812,0-13812,Leaf,,,,,0.0598096326,3.27989459,
0,13813,0-13813,Leaf,,,,,-0.111111119,1.25,
0,13814,0-13814,Leaf,,,,,0.148363024,4.80978918,
0,13815,0-13815,Leaf,,,,,0.174488768,6.83968353,
0,13816,0-13816,Leaf,,,,,0.0759272799,3.02989459,
0,13817,0-13817,Leaf,,,,,0.120758049,5.30978918,
0,13818,0-13818,Leaf,,,,,-0.150000006,3.0,
0,13819,0-13819,Leaf,,,,,-0.142857149,2.5,
0,13820,0-13820,Leaf,,,,,0.173648447,14.1793671,
0,13821,0-13821,Leaf,,,,,0.174488768,6.83968353,
0,13822,0-13822,Leaf,,,,,-0.120000005,1.5,
0,13823,0-13823,Leaf,,,,,0.143137455,39.4484177,
0,13824,0-13824,Leaf,,,,,-0.100000001,1.0,
0,13825,0-13825,Leaf,,,,,0.16837813,24.2989464,
0,13826,0-13826,Leaf,,,,,0.0598096326,3.27989459,
0,13827,0-13827,Leaf,,,,,-0.150000006,3.0,
0,13828,0-13828,Leaf,,,,,0.13843219,10.3695784,
0,13829,0-13829,Leaf,,,,,0.13902244,2.27989459,
0,13830,0-13830,Leaf,,,,,-0.100000001,1.0,
0,13831,0-13831,Leaf,,,,,-0.165217385,4.75,
0,13832,0-13832,Leaf,,,,,0.13902244,2.27989459,
0,13833,0-13833,Leaf,,,,,-0.100000001,1.0,
0,13834,0-13834,Leaf,,,,,0.183870286,11.3994732,
0,13835,0-13835,Leaf,,,,,0.13902244,2.27989459,
0,13836,0-13836,Leaf,,,,,-0.138461545,2.25,
0,13837,0-13837,Leaf,,,,,0.0321189985,43.0788422,
0,13838,0-13838,Leaf,,,,,0.173648447,14.1793671,
0,13839,0-13839,Leaf,,,,,0.0224255342,20.3994732,
0,13840,0-13840,Leaf,,,,,-0.188732401,16.75,
0,13841,0-13841,Leaf,,,,,0.133991107,5.05978918,
0,13842,0-13842,Leaf,,,,,-0.179999992,9.0,
0,13843,0-13843,Leaf,,,,,0.131325066,60.1576805,
0,13844,0-13844,Leaf,,,,,0.0497646071,50.9185257,
0,13845,0-13845,Leaf,,,,,-0.150000006,3.0,
0,13846,0-13846,Leaf,,,,,0.174488768,6.83968353,
0,13847,0-13847,Leaf,,,,,-0.190588236,20.25,
0,13848,0-13848,Leaf,,,,,0.0326322913,3.77989459,
0,13849,0-13849,Leaf,,,,,0.132124275,7.83968353,
0,13850,0-13850,Leaf,,,,,-0.170370385,5.75,
0,13851,0-13851,Leaf,,,,,0.13902244,2.27989459,
0,13852,0-13852,Leaf,,,,,-0.111111119,1.25,
0,13853,0-13853,Leaf,,,,,-0.100000001,1.0,
0,13854,0-13854,Leaf,,,,,0.165742978,36.9484177,
0,13855,0-13855,Leaf,,,,,-0.163636371,4.5,
0,13856,0-13856,Leaf,,,,,0.124175906,10.8695784,
0,13857,0-13857,Leaf,,,,,-0.0978325531,18.8097897,
0,13858,0-13858,Leaf,,,,,0.0585256815,35.0489464,
0,13859,0-13859,Leaf,,,,,-0.120000005,1.5,
0,13860,0-13860,Leaf,,,,,0.173355892,21.5190506,
0,13861,0-13861,Leaf,,,,,0.0210698079,4.02989483,
0,13862,0-13862,Leaf,,,,,0.184807539,51.6576805,
0,13863,0-13863,Leaf,,,,,0.0829709843,25.4891567,
0,13864,0-13864,Leaf,,,,,0.164237171,52.1277847,
0,13865,0-13865,Leaf,,,,,0.162915736,7.08968353,
0,13866,0-13866,Leaf,,,,,-0.100000001,1.0,
0,13867,0-13867,Leaf,,,,,0.04547102,3.52989459,
0,13868,0-13868,Leaf,,,,,-0.187096775,14.5,
0,13869,0-13869,Leaf,,,,,-0.167999998,5.25,
0,13870,0-13870,Leaf,,,,,0.154000059,9.86957836,
0,13871,0-13871,Leaf,,,,,-0.146666676,2.75,
0,13872,0-13872,Leaf,,,,,0.0815079212,96.8968353,
0,13873,0-13873,Leaf,,,,,0.0598096326,3.27989459,
0,13874,0-13874,Leaf,,,,,0.157481283,22.5190506,
0,13875,0-13875,Leaf,,,,,-0.13333334,2.0,
0,13876,0-13876,Leaf,,,,,0.148363024,4.80978918,
0,13877,0-13877,Leaf,,,,,-0.100000001,1.0,
0,13878,0-13878,Leaf,,,,,0.13902244,2.27989459,
0,13879,0-13879,Leaf,,,,,0.149778292,30.8587341,
0,13880,0-13880,Leaf,,,,,-0.100000001,1.0,
0,13881,0-13881,Leaf,,,,,0.133991107,5.05978918,
0,13882,0-13882,Leaf,,,,,-0.0615227334,7.02989483,
0,13883,0-13883,Leaf,,,,,0.0677762181,13.3695784,
0,13884,0-13884,Leaf,,,,,0.168095812,96.1658859,
0,13885,0-13885,Leaf,,,,,0.152036548,7.33968353,
0,13886,0-13886,Leaf,,,,,-0.152941182,3.25,
0,13887,0-13887,Leaf,,,,,0.177089527,16.4592628,
0,13888,0-13888,Leaf,,,,,0.0775472596,16.1494732,
0,13889,0-13889,Leaf,,,,,-0.100000001,1.0,
0,13890,0-13890,Leaf,,,,,0.168801486,152.85347,
0,13891,0-13891,Leaf,,,,,0.0598096326,3.27989459,
0,13892,0-13892,Leaf,,,,,0.176283598,11.6494732,
0,13893,0-13893,Leaf,,,,,-0.127272725,1.75,
0,13894,0-13894,Leaf,,,,,0.13902244,2.27989459,
0,13895,0-13895,Leaf,,,,,0.0591511242,6.80978918,
0,13896,0-13896,Leaf,,,,,0.173207179,28.8587341,
0,13897,0-13897,Leaf,,,,,0.0326322913,3.77989459,
0,13898,0-13898,Leaf,,,,,0.162333727,9.61957836,
0,13899,0-13899,Leaf,,,,,0.0759272799,3.02989459,
0,13900,0-13900,Leaf,,,,,0.177659228,84.0463104,
0,13901,0-13901,Leaf,,,,,0.146041125,10.1195784,
0,13902,0-13902,Leaf,,,,,-0.127272725,1.75,
0,13903,0-13903,Leaf,,,,,0.04547102,3.52989459,
0,13904,0-13904,Leaf,,,,,0.157024473,45.5381012,
0,13905,0-13905,Leaf,,,,,0.0810666382,19.1793671,
0,13906,0-13906,Leaf,,,,,0.170992255,26.5788403,
0,13907,0-13907,Leaf,,,,,0.0591511242,6.80978918,
0,13908,0-13908,Leaf,,,,,0.155391544,48.317997,
0,13909,0-13909,Leaf,,,,,0.13902244,2.27989459,
0,13910,0-13910,Leaf,,,,,-0.13333334,2.0,
0,13911,0-13911,Leaf,,,,,0.173648447,14.1793671,
0,13912,0-13912,Leaf,,,,,0.0768774375,6.30978918,
0,13913,0-13913,Leaf,,,,,0.139740929,37.1685257,
0,13914,0-13914,Leaf,,,,,-0.120000005,1.5,
0,13915,0-13915,Leaf,,,,,-0.111111119,1.25,
0,13916,0-13916,Leaf,,,,,0.164027423,4.55978918,
0,13917,0-13917,Leaf,,,,,-0.13333334,2.0,
0,13918,0-13918,Leaf,,,,,0.13902244,2.27989459,
0,13919,0-13919,Leaf,,,,,-0.00761624286,4.77989483,
0,13920,0-13920,Leaf,,,,,-0.188799769,98.279892,
0,13921,0-13921,Leaf,,,,,0.148363024,4.80978918,
0,13922,0-13922,Leaf,,,,,-0.100000001,1.0,
0,13923,0-13923,Leaf,,,,,0.141790643,7.58968353,
0,13924,0-13924,Leaf,,,,,-0.100000001,1.0,
0,13925,0-13925,Leaf,,,,,0.0759272799,3.02989459,
0,13926,0-13926,Leaf,,,,,-0.165039971,135.149475,
0,13927,0-13927,Leaf,,,,,0.108533643,5.55978918,
0,13928,0-13928,Leaf,,,,,-0.120000005,1.5,
0,13929,0-13929,Leaf,,,,,-0.00761624286,4.77989483,
0,13930,0-13930,Leaf,,,,,0.169417664,41.5082092,
0,13931,0-13931,Leaf,,,,,-0.100000001,1.0,
0,13932,0-13932,Leaf,,,,,0.174488768,6.83968353,
0,13933,0-13933,Leaf,,,,,0.115011625,2.52989459,
0,13934,0-13934,Leaf,,,,,-0.18571429,13.0,
0,13935,0-13935,Leaf,,,,,0.0759272799,3.02989459,
0,13936,0-13936,Leaf,,,,,0.164027423,4.55978918,
0,13937,0-13937,Leaf,,,,,0.13902244,2.27989459,
0,13938,0-13938,Leaf,,,,,-0.120000005,1.5,
0,13939,0-13939,Leaf,,,,,0.109843016,55.567997,
0,13940,0-13940,Leaf,,,,,-0.111111119,1.25,
0,13941,0-13941,Leaf,,,,,0.146041125,10.1195784,
0,13942,0-13942,Leaf,,,,,-0.0355848633,11.3097897,
0,13943,0-13943,Leaf,,,,,0.173648447,14.1793671,
0,13944,0-13944,Leaf,,,,,0.0772390217,9.58968353,
0,13945,0-13945,Leaf,,,,,0.162915736,7.08968353,
0,13946,0-13946,Leaf,,,,,-0.100000001,1.0,
0,13947,0-13947,Leaf,,,,,-0.18571429,13.0,
0,13948,0-13948,Leaf,,,,,0.108533643,5.55978918,
0,13949,0-13949,Leaf,,,,,-0.193220347,28.5,
0,13950,0-13950,Leaf,,,,,-0.0696399137,7.52989483,
0,13951,0-13951,Leaf,,,,,0.0708449408,9.83968353,
0,13952,0-13952,Leaf,,,,,-0.178947374,8.5,
0,13953,0-13953,Leaf,,,,,0.1703545,19.2391567,
0,13954,0-13954,Leaf,,,,,0.0326322913,3.77989459,
0,13955,0-13955,Leaf,,,,,-0.138461545,2.25,
0,13956,0-13956,Leaf,,,,,0.115011625,2.52989459,
0,13957,0-13957,Leaf,,,,,0.168062538,49.0978928,
0,13958,0-13958,Leaf,,,,,0.104150131,14.6494732,
0,13959,0-13959,Leaf,,,,,0.0386391245,267.342621,
0,13960,0-13960,Leaf,,,,,-0.161904767,4.25,
0,13961,0-13961,Leaf,,,,,-0.111111119,1.25,
0,13962,0-13962,Leaf,,,,,0.133991107,5.05978918,
0,13963,0-13963,Leaf,,,,,0.0764090344,131.695786,
0,13964,0-13964,Leaf,,,,,-0.178947374,8.5,
0,13965,0-13965,Leaf,,,,,0.184070677,30.3886299,
0,13966,0-13966,Leaf,,,,,0.108533643,5.55978918,
