Tree,Node,ID,Feature,Split,Yes,No,Missing,Gain,Cover,Category
0,1089,0-1089,Leaf,,,,,0.013888021,203.178146,
0,1090,0-1090,Leaf,,,,,0.0770821497,391.945374,
0,1091,0-1091,Leaf,,,,,-0.141346321,408.847687,
0,1092,0-1092,Leaf,,,,,0.0793760791,12.2643671,
0,1093,0-1093,Leaf,,,,,-0.130144313,42.0114937,
0,1094,0-1094,Leaf,,,,,0.0142608611,94.8333282,
0,1095,0-1095,Leaf,,,,,-0.118901901,442.396545,
0,1096,0-1096,Leaf,,,,,-0.0287808925,192.635056,
0,1097,0-1097,Leaf,,,,,0.0677841008,101.862061,
0,1098,0-1098,Leaf,,,,,-0.0387327,2578.45386,
0,1099,0-1099,Leaf,,,,,-0.0388469547,300.448273,
0,1100,0-1100,Leaf,,,,,0.023483539,1232.87927,
0,1101,0-1101,Leaf,,,,,0.0934557915,14.0172405,
0,1102,0-1102,Leaf,,,,,-0.129685149,111.531609,
0,1103,0-1103,Leaf,,,,,0.125811741,34.0459747,
0,1104,0-1104,Leaf,,,,,-0.0970664546,470.948273,
0,1105,0-1105,Leaf,,,,,-0.124066643,66.2701111,
0,1106,0-1106,Leaf,,,,,0.114528261,106.637924,
0,1107,0-1107,Leaf,,,,,0.157019347,229.336197,
0,1108,0-1108,Leaf,,,,,0.0141025577,9.75862026,
0,1109,0-1109,Leaf,,,,,0.123577558,27.7873535,
0,1110,0-1110,Leaf,,,,,-0.114199735,9.50287342,
0,1111,0-1111,Leaf,,,,,0.104134262,541.425232,
0,1112,0-1112,Leaf,,,,,-0.146666676,2.75,
0,1113,0-1113,Leaf,,,,,0.0341127142,227.468384,
0,1114,0-1114,Leaf,,,,,-0.11701864,26.7586212,
0,1115,0-1115,Leaf,,,,,-0.0229291003,12.0086203,
0,1116,0-1116,Leaf,,,,,0.115636364,79.6034393,
0,1117,0-1117,Leaf,,,,,0.0968888849,6.75862026,
0,1118,0-1118,Leaf,,,,,-0.120000005,1.5,
0,1119,0-1119,Leaf,,,,,0.0572600439,2.50287342,
0,1120,0-1120,Leaf,,,,,0.184704795,57.8419495,
0,1121,0-1121,Leaf,,,,,0.157294437,38.8074684,
0,1122,0-1122,Leaf,,,,,0.0362198725,29.5287342,
0,1123,0-1123,Leaf,,,,,0.127348647,1.75287342,
0,1124,0-1124,Leaf,,,,,-0.111111119,1.25,
0,1125,0-1125,Leaf,,,,,0.184928536,12.2701139,
0,1126,0-1126,Leaf,,,,,0.0770317987,2.25287342,
0,1127,0-1127,Leaf,,,,,-0.174999997,7.0,
0,1128,0-1128,Leaf,,,,,0.113249674,136.175278,
0,1129,0-1129,Leaf,,,,,-0.028246114,171.620682,
0,1130,0-1130,Leaf,,,,,0.0658174306,200.218384,
0,1131,0-1131,Leaf,,,,,0.155612245,3.50574684,
0,1132,0-1132,Leaf,,,,,-0.177777782,8.0,
0,1133,0-1133,Leaf,,,,,0.0690575987,132.646545,
0,1134,0-1134,Leaf,,,,,0.132758126,149.20401,
0,1135,0-1135,Leaf,,,,,0.0839999914,14.5172405,
0,1136,0-1136,Leaf,,,,,-0.152941182,3.25,
0,1137,0-1137,Leaf,,,,,0.140225753,209.793091,
0,1138,0-1138,Leaf,,,,,0.0468133911,14.0143671,
0,1139,0-1139,Leaf,,,,,0.0489287153,19.5201149,
0,1140,0-1140,Leaf,,,,,-0.111508958,151.804596,
0,1141,0-1141,Leaf,,,,,-0.152941182,3.25,
0,1142,0-1142,Leaf,,,,,0.164336964,13.0201139,
0,1143,0-1143,Leaf,,,,,-0.146832094,55.5114937,
0,1144,0-1144,Leaf,,,,,0.117339663,6.25862026,
0,1145,0-1145,Leaf,,,,,0.134068877,24.784481,
0,1146,0-1146,Leaf,,,,,-0.0614228956,5.50287342,
0,1147,0-1147,Leaf,,,,,0.0338344909,71.8189621,
0,1148,0-1148,Leaf,,,,,-0.174193546,6.75,
0,1149,0-1149,Leaf,,,,,-0.0362402163,4.50287342,
0,1150,0-1150,Leaf,,,,,0.181424156,52.8333282,
0,1151,0-1151,Leaf,,,,,-0.00766122062,43.784481,
0,1152,0-1152,Leaf,,,,,0.0824208558,86.6005707,
0,1153,0-1153,Leaf,,,,,0.0383588076,88.0862045,
0,1154,0-1154,Leaf,,,,,-0.0817090794,172.583328,
0,1155,0-1155,Leaf,,,,,0.0181780495,54.5488472,
0,1156,0-1156,Leaf,,,,,0.10254474,164.20401,
0,1157,0-1157,Leaf,,,,,-0.180952385,9.5,
0,1158,0-1158,Leaf,,,,,0.127348647,1.75287342,
0,1159,0-1159,Leaf,,,,,-0.169230774,5.5,
0,1160,0-1160,Leaf,,,,,0.0761743411,319.612061,
0,1161,0-1161,Leaf,,,,,-0.0232771095,127.091949,
0,1162,0-1162,Leaf,,,,,0.0603105389,91.3476944,
0,1163,0-1163,Leaf,,,,,0.00218096655,48.5402298,
0,1164,0-1164,Leaf,,,,,0.110113643,99.1264343,
0,1165,0-1165,Leaf,,,,,0.15864037,83.623558,
0,1166,0-1166,Leaf,,,,,0.0797036961,22.2758598,
0,1167,0-1167,Leaf,,,,,0.0735858828,43.2988472,
0,1168,0-1168,Leaf,,,,,-0.160685331,39.7557449,
0,1169,0-1169,Leaf,,,,,0.0906587318,477.318939,
0,1170,0-1170,Leaf,,,,,-0.0835178718,12.7557468,
0,1171,0-1171,Leaf,,,,,-0.169627979,51.7557449,
0,1172,0-1172,Leaf,,,,,0.145172179,11.7672405,
0,1173,0-1173,Leaf,,,,,0.0049107899,167.640793,
0,1174,0-1174,Leaf,,,,,0.0806675255,112.129303,
0,1175,0-1175,Leaf,,,,,-0.0619305484,20.7614937,
0,1176,0-1176,Leaf,,,,,-0.19370079,30.75,
0,1177,0-1177,Leaf,,,,,0.172724217,50.3275833,
0,1178,0-1178,Leaf,,,,,-0.100000001,1.0,
0,1179,0-1179,Leaf,,,,,-0.0220675338,23.7672405,
0,1180,0-1180,Leaf,,,,,0.144904017,28.0402279,
0,1181,0-1181,Leaf,,,,,0.0401572101,493.235596,
0,1182,0-1182,Leaf,,,,,-0.182608709,10.5,
0,1183,0-1183,Leaf,,,,,0.180311963,34.5545959,
0,1184,0-1184,Leaf,,,,,0.0327146426,42.0402298,
0,1185,0-1185,Leaf,,,,,-0.0220804159,8.00574684,
0,1186,0-1186,Leaf,,,,,0.103259228,501.373535,
0,1187,0-1187,Leaf,,,,,0.152500317,45.3160896,
0,1188,0-1188,Leaf,,,,,-0.13333334,2.0,
0,1189,0-1189,Leaf,,,,,-0.126350567,20.7557468,
0,1190,0-1190,Leaf,,,,,0.0245378073,9.25862026,
0,1191,0-1191,Leaf,,,,,-0.099892281,15.0057468,
0,1192,0-1192,Leaf,,,,,0.0350710824,199.69252,
0,1193,0-1193,Leaf,,,,,-0.0579701439,291.669525,
0,1194,0-1194,Leaf,,,,,0.152446017,9.5143671,
0,1195,0-1195,Leaf,,,,,0.0561322868,5.25574684,
0,1196,0-1196,Leaf,,,,,0.175035879,7.01149368,
0,1197,0-1197,Leaf,,,,,0.0118918857,3.25287342,
0,1198,0-1198,Leaf,,,,,0.160057396,19.0287342,
0,1199,0-1199,Leaf,,,,,-0.142857149,2.5,
0,1200,0-1200,Leaf,,,,,0.168044075,5.25862026,
0,1201,0-1201,Leaf,,,,,0.113151982,22.0287342,
0,1202,0-1202,Leaf,,,,,-0.0224530641,27.7701149,
0,1203,0-1203,Leaf,,,,,0.0412458628,17.2672405,
0,1204,0-1204,Leaf,,,,,-0.125281528,311.344818,
0,1205,0-1205,Leaf,,,,,0.0854649767,36.5431023,
0,1206,0-1206,Leaf,,,,,-0.170212775,29.2528725,
0,1207,0-1207,Leaf,,,,,-0.0565732196,220.379303,
0,1208,0-1208,Leaf,,,,,0.0305302385,1310.7384,
0,1209,0-1209,Leaf,,,,,-0.0631961599,1374.02002,
0,1210,0-1210,Leaf,,,,,-0.0190140586,1755.05164,
0,1211,0-1211,Leaf,,,,,0.021210609,652.841919,
0,1212,0-1212,Leaf,,,,,0.08837758,422.749969,
0,1213,0-1213,Leaf,,,,,0.0355759859,907.626404,
0,1214,0-1214,Leaf,,,,,-0.0208599102,1722.26428,
0,1215,0-1215,Leaf,,,,,0.0587334633,48.5517197,
0,1216,0-1216,Leaf,,,,,-0.0826969966,48.5229874,
0,1217,0-1217,Leaf,,,,,-0.0440101549,18.2614937,
0,1218,0-1218,Leaf,,,,,0.0979104564,270.330444,
0,1219,0-1219,Leaf,,,,,0.00424910476,1125.9425,
0,1220,0-1220,Leaf,,,,,0.0468270592,920.180969,
0,1221,0-1221,Leaf,,,,,0.0119987791,747.399414,
0,1222,0-1222,Leaf,,,,,-0.0216793977,1254.41663,
0,1223,0-1223,Leaf,,,,,-0.111111119,1.25,
0,1224,0-1224,Leaf,,,,,0.180357486,14.2729874,
0,1225,0-1225,Leaf,,,,,0.106773816,6.50862026,
0,1226,0-1226,Leaf,,,,,-0.148735866,30.2557468,
0,1227,0-1227,Leaf,,,,,0.127348647,1.75287342,
0,1228,0-1228,Leaf,,,,,-0.176470593,7.5,
0,1229,0-1229,Leaf,,,,,0.0960123613,333.655151,
0,1230,0-1230,Leaf,,,,,-0.0940182582,7.50287342,
0,1231,0-1231,Leaf,,,,,0.189058334,35.5574684,
0,1232,0-1232,Leaf,,,,,0.136316761,16.2729874,
0,1233,0-1233,Leaf,,,,,0.0441054665,100.350571,
0,1234,0-1234,Leaf,,,,,0.161839321,38.3074684,
0,1235,0-1235,Leaf,,,,,0.142608345,42.5603409,
0,1236,0-1236,Leaf,,,,,-0.111111119,1.25,
0,1237,0-1237,Leaf,,,,,-0.175757572,7.25,
0,1238,0-1238,Leaf,,,,,0.108442955,11.0143671,
0,1239,0-1239,Leaf,,,,,0.0151065262,156.387924,
0,1240,0-1240,Leaf,,,,,-0.0954595879,61.2758598,
0,1241,0-1241,Leaf,,,,,-0.111111119,1.25,
0,1242,0-1242,Leaf,,,,,0.127348647,1.75287342,
0,1243,0-1243,Leaf,,,,,0.124930657,36.2988472,
0,1244,0-1244,Leaf,,,,,0.175702557,64.8505707,
0,1245,0-1245,Leaf,,,,,-0.165730447,45.7557449,
0,1246,0-1246,Leaf,,,,,-0.0158511456,11.5086203,
0,1247,0-1247,Leaf,,,,,-0.100000001,1.0,
0,1248,0-1248,Leaf,,,,,0.168044075,5.25862026,
0,1249,0-1249,Leaf,,,,,0.0741113499,35.5402298,
0,1250,0-1250,Leaf,,,,,-0.0454909503,59.2873535,
0,1251,0-1251,Leaf,,,,,-0.127272725,1.75,
0,1252,0-1252,Leaf,,,,,0.13793388,61.8362045,
0,1253,0-1253,Leaf,,,,,-0.111111119,1.25,
0,1254,0-1254,Leaf,,,,,0.125722319,109.396545,
0,1255,0-1255,Leaf,,,,,-0.0308364425,16.7614937,
0,1256,0-1256,Leaf,,,,,0.175035879,7.01149368,
0,1257,0-1257,Leaf,,,,,0.100095689,2.00287342,
0,1258,0-1258,Leaf,,,,,-0.189873427,18.75,
0,1259,0-1259,Leaf,,,,,-0.150000006,3.0,
0,1260,0-1260,Leaf,,,,,0.100114815,9.01149368,
0,1261,0-1261,Leaf,,,,,0.180357486,14.2729874,
0,1262,0-1262,Leaf,,,,,0.0876210928,7.00862026,
0,1263,0-1263,Leaf,,,,,-0.107601658,8.75287342,
0,1264,0-1264,Leaf,,,,,-0.195454553,43.0,
0,1265,0-1265,Leaf,,,,,0.0910229608,4.50574684,
0,1266,0-1266,Leaf,,,,,-0.150000006,3.0,
0,1267,0-1267,Leaf,,,,,-0.0165111348,23.0172405,
0,1268,0-1268,Leaf,,,,,-0.0989207923,77.2816086,
0,1269,0-1269,Leaf,,,,,0.0598862432,1559.16089,
0,1270,0-1270,Leaf,,,,,-9.20828315e-05,585.729858,
0,1271,0-1271,Leaf,,,,,0.0827141032,783.40802,
0,1272,0-1272,Leaf,,,,,-0.0413112082,40.0258598,
0,1273,0-1273,Leaf,,,,,0.139015839,162.977005,
0,1274,0-1274,Leaf,,,,,-0.127272725,1.75,
0,1275,0-1275,Leaf,,,,,-0.120000005,1.5,
0,1276,0-1276,Leaf,,,,,0.127348647,1.75287342,
0,1277,0-1277,Leaf,,,,,-0.0970453098,7.75287342,
0,1278,0-1278,Leaf,,,,,-0.19562842,44.75,
0,1279,0-1279,Leaf,,,,,0.136169463,47.5660896,
0,1280,0-1280,Leaf,,,,,0.0165793598,349.560333,
0,1281,0-1281,Leaf,,,,,0.0988135338,170.959763,
0,1282,0-1282,Leaf,,,,,-0.167999998,5.25,
0,1283,0-1283,Leaf,,,,,-0.194666669,36.5,
0,1284,0-1284,Leaf,,,,,-0.0637008175,10.7557468,
0,1285,0-1285,Leaf,,,,,-0.00991273951,361.531586,
0,1286,0-1286,Leaf,,,,,0.131799087,50.3189621,
0,1287,0-1287,Leaf,,,,,0.0572600439,2.50287342,
0,1288,0-1288,Leaf,,,,,0.18535313,101.410912,
0,1289,0-1289,Leaf,,,,,0.0118918857,3.25287342,
0,1290,0-1290,Leaf,,,,,0.175035879,7.01149368,
0,1291,0-1291,Leaf,,,,,0.117339663,6.25862026,
0,1292,0-1292,Leaf,,,,,-0.152941182,3.25,
0,1293,0-1293,Leaf,,,,,-0.174193546,6.75,
0,1294,0-1294,Leaf,,,,,0.118810773,138.18103,
0,1295,0-1295,Leaf,,,,,0.0667942539,5.00574684,
0,1296,0-1296,Leaf,,,,,-0.185964927,13.25,
0,1297,0-1297,Leaf,,,,,0.114591084,35.2959747,
0,1298,0-1298,Leaf,,,,,0.171664536,73.1120605,
0,1299,0-1299,Leaf,,,,,0.100095689,2.00287342,
0,1300,0-1300,Leaf,,,,,-0.127272725,1.75,
